SCAN REPORT FOR: https://www.meta.ai/media
DATE: 27/01/2026, 22:37:13
=================================================================================
TYPE | TAG | ID | CLASS | ROLE | ARIA-LABEL | TEXT | XPATH
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]/path[2]
[VISIBLE] | DIV | ID:radix-_r_lq_ | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lq_"]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lq_"]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_lq_"]/DIV[1]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lq_"]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lq_"]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | DIV | ID:- | CLASS:w-full.shrink-0.lg:w-[276px] | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:flex.h-fit.flex-col.gap-3.px-0.py-1.5.lg:px-3 | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[2]/DIV[1]
[VISIBLE] | SPAN | ID:- | CLASS:mx-0.outline-none.break-words.text-footnote.text-text-secondary.line-clamp-3 | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[2]/DIV[1]/SPAN[1]
[VISIBLE] | BUTTON | ID:- | CLASS:inline-flex.cursor-pointer.items-center.gap-1.px-2.py-1.25.transition-colors.rounded-full.hover:bg-fill-secondary.active:bg-fill-tertiary.bg-bg-secondary.pointer-events-none.self-start.border-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[2]/DIV[1]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:mx-0.outline-none.break-words.text-text-secondary.text-[8px].leading-2.5 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[2]/DIV[1]/BUTTON[1]/SPAN[1]
[VISIBLE] | ARTICLE | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.flex-col.gap-1.5.lg:flex-row | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex-1 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:grid.grid-cols-2.gap-1.5.sm:flex.sm:flex-row.sm:justify-end | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:sm:flex-shrink-0.sm:w-[calc((100%-0.375rem*3)/4)] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:bg-bg-secondary.relative.max-h-full.w-auto.overflow-hidden.rounded-xl.aspect-[9/16] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:relative.max-h-full.w-auto.aspect-[9/16] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:absolute.inset-0.cursor-pointer.rounded-xl.-outline-offset-2 | ROLE:- | ARIA:View media | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]
[VISIBLE] | DIV | ID:- | CLASS:pointer-events-none.absolute.inset-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:absolute.end-3.top-3.flex.flex-row.gap-2 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[HIDDEN] | DIV | ID:- | CLASS:flex.flex-row.gap-2.transition-opacity.pointer-events-none.opacity-0.has-focus-visible:pointer-events-auto.has-focus-visible:opacity-100 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:Add to favorites | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:Download | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]/path[2]
[VISIBLE] | DIV | ID:radix-_r_lv_ | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lv_"]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lv_"]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_lv_"]/DIV[1]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lv_"]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lv_"]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | DIV | ID:- | CLASS:w-full.shrink-0.lg:w-[276px] | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:flex.h-fit.flex-col.gap-3.px-0.py-1.5.lg:px-3 | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[2]/DIV[1]
[VISIBLE] | SPAN | ID:- | CLASS:mx-0.outline-none.break-words.text-footnote.text-text-secondary.line-clamp-3 | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[2]/DIV[1]/SPAN[1]
[VISIBLE] | BUTTON | ID:- | CLASS:inline-flex.cursor-pointer.items-center.gap-1.px-2.py-1.25.transition-colors.rounded-full.hover:bg-fill-secondary.active:bg-fill-tertiary.bg-bg-secondary.pointer-events-none.self-start.border-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[2]/DIV[1]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:mx-0.outline-none.break-words.text-text-secondary.text-[8px].leading-2.5 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[14]/DIV[1]/DIV[2]/DIV[1]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:pointer-events-none.fixed.inset-x-0.bottom-0.z-20.flex.justify-center.px-6.py-4 | ROLE:- | ARIA:- | TEXT:"Describe your image... Create Image 9:16" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:pointer-events-auto.w-full.max-w-3xl | ROLE:- | ARIA:- | TEXT:"Describe your image... Create Image 9:16" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex.w-full.max-w-3xl.flex-col.items-center | ROLE:- | ARIA:- | TEXT:"Describe your image... Create Image 9:16" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:relative.w-full | ROLE:- | ARIA:- | TEXT:"Describe your image... Create Image 9:16" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:backdrop-blur-elevation-01.bg-fill-blur-thick.shadow-blur-elevation-01.relative.flex.w-full.flex-col.overflow-hidden.rounded-4xl.px-3.pb-3.max-h-[206px] | ROLE:- | ARIA:- | TEXT:"Describe your image... Create Image 9:16" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:overflow-hidden.z-0.scrollbar-hide.relative.perspective-[1px].perspective-origin-top-right.transform-3d.overscroll-y-contain.flex.min-h-0.flex-1.flex-col.overflow-y-auto.-me-3.pe-3.mt-3 | ROLE:- | ARIA:- | TEXT:"Describe your image..." | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex.flex-col.relative.grow-1 | ROLE:- | ARIA:- | TEXT:"Describe your image..." | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex.items-center.gap-0.5 | ROLE:- | ARIA:- | TEXT:"Describe your image..." | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex-1.px-2.py-1 | ROLE:- | ARIA:- | TEXT:"Describe your image..." | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:relative | ROLE:- | ARIA:- | TEXT:"Describe your image..." | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[HIDDEN] | DIV | ID:- | CLASS:absolute.inset-0.z-10.hidden | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | TEXTAREA | ID:- | CLASS:h-full.w-full.resize-none.border-0.bg-transparent.p-0.outline-none.placeholder:opacity-50. | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/TEXTAREA[1]
[VISIBLE] | DIV | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"Describe your image..." | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:relative | ROLE:- | ARIA:- | TEXT:"Describe your image..." | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:outline-none.undefined | ROLE:textbox | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]
[VISIBLE] | P | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/P[1]
[VISIBLE] | BR | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/P[1]/BR[1]
[VISIBLE] | DIV | ID:- | CLASS:pointer-events-none.absolute.start-0.top-0.opacity-50 | ROLE:- | ARIA:- | TEXT:"Describe your image..." | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]
[HIDDEN] | DIV | ID:- | CLASS:bg-transparent.hidden.absolute.box-content.top-0.end-0.z-20.opacity-0.w-[16px].h-full.transition-opacity.duration-500.ease-[ease].hover:opacity-30 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]
[HIDDEN] | DIV | ID:- | CLASS:border-box.hidden.end-0.pointer-events-none.absolute.top-0.p-[4px].z-20.opacity-0.transition-opacity.duration-300.ease-[ease].origin-top-right.w-[16px] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[3]
[VISIBLE] | DIV | ID:- | CLASS:w-full.h-full.rounded-sm.bg-(--scroll-thumb) | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[3]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex.shrink-0.items-center.gap-0.pt-3.md:gap-1 | ROLE:- | ARIA:- | TEXT:"Create Image 9:16" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:flex.items-center.gap-0.5 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.bg-fill-secondary-elevated.enabled:hover:filter-[brightness(0.975)].enabled:active:filter-[brightness(0.965)].dark:enabled:hover:filter-[brightness(1.15)].dark:enabled:active:filter-[brightness(0.9)].m-0.5 | ROLE:- | ARIA:Add attachment | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[HIDDEN] | INPUT | ID:- | CLASS:hidden | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/INPUT[1]
[VISIBLE] | DIV | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"Create" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"Create" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[2]/DIV[1]
